Erreferentz,CUSEC,Municipio,total_women
7266035,2000101001,Abaltzisketa,0.1
7366013,2000101001,Abaltzisketa,0.1
7366001,2000101001,Abaltzisketa,0.1
7365010,2000101001,Abaltzisketa,0.1
7266043,2000101001,Abaltzisketa,0.1
7266038,2000101001,Abaltzisketa,0.1
7266029,2000101001,Abaltzisketa,0.1
7266017,2000101001,Abaltzisketa,0.1
7266004,2000101001,Abaltzisketa,0.1
7266005,2000101001,Abaltzisketa,0.1
7266056,2000101001,Abaltzisketa,0.1
7266010,2000101001,Abaltzisketa,0.1
7366008,2000101001,Abaltzisketa,0.1
7266015,2000101001,Abaltzisketa,0.1
7266019,2000101001,Abaltzisketa,0.1
7266022,2000101001,Abaltzisketa,0.1
7267014,2000101001,Abaltzisketa,0.1
7267002,2000101001,Abaltzisketa,0.1
7366007,2000101001,Abaltzisketa,0.1
7366004,2000101001,Abaltzisketa,0.1
7266045,2000101001,Abaltzisketa,0.1
7266060,2000101001,Abaltzisketa,0.1
7266018,2000101001,Abaltzisketa,0.1
7266008,2000101001,Abaltzisketa,0.1
4662005,2005902001,Oñati,0.9
4662001,2005902001,Oñati,0.9
4662011,2005902001,Oñati,0.9
4662002,2005902001,Oñati,0.9
8192027,2006906012,Donostia/San Sebastián,0.6
8196239,2006906018,Donostia/San Sebastián,0.7
8297412,2006901007,Donostia/San Sebastián,0.3
8796318,2006907023,Donostia/San Sebastián,0.5
8394134,2006906027,Donostia/San Sebastián,0.5
8294094,2006906016,Donostia/San Sebastián,0.8
8294086,2006906016,Donostia/San Sebastián,0.8
8494022,2006903020,Donostia/San Sebastián,0.8
8393009,2006906027,Donostia/San Sebastián,0.5
8395066,2006903020,Donostia/San Sebastián,0.8
8496051,2006904011,Donostia/San Sebastián,0.4
8496062,2006904011,Donostia/San Sebastián,0.4
8696112,2006907001,Donostia/San Sebastián,0.7
8696094,2006907001,Donostia/San Sebastián,0.7
8095023,2006906030,Donostia/San Sebastián,0.6
8796280,2006907022,Donostia/San Sebastián,0.4
8796177,2006907023,Donostia/San Sebastián,0.5
8196126,2006906001,Donostia/San Sebastián,0.4
8194051,2006906012,Donostia/San Sebastián,0.6
8293004,2006906027,Donostia/San Sebastián,0.5
8697569,2006907020,Donostia/San Sebastián,0.8
8797341,2006907020,Donostia/San Sebastián,0.8
8797338,2006907020,Donostia/San Sebastián,0.8
8697568,2006907008,Donostia/San Sebastián,0.3
8295140,2006906029,Donostia/San Sebastián,0.6
8394136,2006906027,Donostia/San Sebastián,0.5
8696273,2006907017,Donostia/San Sebastián,0.6
8495018,2006904014,Donostia/San Sebastián,0.5
8593128,2006907027,Donostia/San Sebastián,0.8
8296642,2006902007,Donostia/San Sebastián,0.5
8597274,2006907003,Donostia/San Sebastián,0.6
8094088,2006906013,Donostia/San Sebastián,0.5
8092062,2006906013,Donostia/San Sebastián,0.5
7992010,2006906013,Donostia/San Sebastián,0.5
8494019,2006903020,Donostia/San Sebastián,0.8
7992031,2006906013,Donostia/San Sebastián,0.5
8394140,2006906027,Donostia/San Sebastián,0.5
8596216,2006907008,Donostia/San Sebastián,0.3
8396178,2006904019,Donostia/San Sebastián,0.3
8396237,2006904019,Donostia/San Sebastián,0.3
8494002,2006903020,Donostia/San Sebastián,0.8
8796204,2006907020,Donostia/San Sebastián,0.8
8296099,2006903006,Donostia/San Sebastián,0.3
8296442,2006903004,Donostia/San Sebastián,0.7
8296617,2006903007,Donostia/San Sebastián,0.3
8296691,2006902004,Donostia/San Sebastián,0.5
8295105,2006903011,Donostia/San Sebastián,0.5
8397113,2006904004,Donostia/San Sebastián,0.4
8296140,2006903006,Donostia/San Sebastián,0.3
8295081,2006903011,Donostia/San Sebastián,0.5
8397138,2006904004,Donostia/San Sebastián,0.4
8296525,2006902005,Donostia/San Sebastián,0.3
8095073,2006906030,Donostia/San Sebastián,0.6
8595025,2006907026,Donostia/San Sebastián,0.3
8095024,2006906030,Donostia/San Sebastián,0.6
8595049,2006907026,Donostia/San Sebastián,0.3
8595022,2006907026,Donostia/San Sebastián,0.3
8397519,2006904019,Donostia/San Sebastián,0.3
8297384,2006902002,Donostia/San Sebastián,0.6
8397533,2006904019,Donostia/San Sebastián,0.3
8296689,2006902004,Donostia/San Sebastián,0.5
8296692,2006902004,Donostia/San Sebastián,0.5
8296524,2006902005,Donostia/San Sebastián,0.3
8297401,2006902002,Donostia/San Sebastián,0.6
8494039,2006903020,Donostia/San Sebastián,0.8
8494006,2006903020,Donostia/San Sebastián,0.8
8494057,2006903020,Donostia/San Sebastián,0.8
8594016,2090301004,Astigarraga,0.4
8295176,2006906029,Donostia/San Sebastián,0.6
8796245,2006907023,Donostia/San Sebastián,0.5
8193041,2006906013,Donostia/San Sebastián,0.5
8194052,2006906012,Donostia/San Sebastián,0.6
7989009,2006906012,Donostia/San Sebastián,0.6
8497362,2006905014,Donostia/San Sebastián,0.6
8193045,2006906012,Donostia/San Sebastián,0.6
7990211,2006906012,Donostia/San Sebastián,0.6
7993011,2006906013,Donostia/San Sebastián,0.5
8193058,2006906013,Donostia/San Sebastián,0.5
7266062,2000101001,Abaltzisketa,0.1
6892128,2007902003,Zarautz,0.8
6892107,2007902004,Zarautz,0.7
6892057,2007902008,Zarautz,0.7
6792141,2007902006,Zarautz,0.6
6892047,2007902004,Zarautz,0.7
6892015,2007902004,Zarautz,0.7
6892158,2007902008,Zarautz,0.7
6892077,2007902008,Zarautz,0.7
6892046,2007902008,Zarautz,0.7
6892126,2007902010,Zarautz,0.5
6892042,2007902004,Zarautz,0.7
6892167,2007902008,Zarautz,0.7
6892097,2007902004,Zarautz,0.7
6892035,2007902004,Zarautz,0.7
6892052,2007902004,Zarautz,0.7
6892108,2007902004,Zarautz,0.7
6892091,2007902003,Zarautz,0.8
6993004,2007902008,Zarautz,0.7
6892068,2007902008,Zarautz,0.7
7189025,2001601001,Aia,0.4
7189013,2001601001,Aia,0.4
8489007,2004001009,Hernani,0.2
6262247,2004301001,Idiazabal,0.8
6260009,2004301001,Idiazabal,0.8
6263034,2004301001,Idiazabal,0.8
6263035,2004301001,Idiazabal,0.8
6262003,2004301001,Idiazabal,0.8
6262176,2004301001,Idiazabal,0.8
6260006,2004301001,Idiazabal,0.8
6262118,2004301001,Idiazabal,0.8
6260008,2004301001,Idiazabal,0.8
6362021,2004301001,Idiazabal,0.8
6263051,2004301001,Idiazabal,0.8
5663001,2002601001,Zerain,0.1
7484003,2002801001,Zizurkil,0.7
6165015,2006201001,Ormaiztegi,0.4
6165016,2006201001,Ormaiztegi,0.4
7267017,2000101001,Abaltzisketa,0.1
7166002,2000101001,Abaltzisketa,0.1
7367009,2000101001,Abaltzisketa,0.1
7367007,2000101001,Abaltzisketa,0.1
7166001,2000101001,Abaltzisketa,0.1
7367002,2000101001,Abaltzisketa,0.1
7267001,2003701001,Gaintza,0.0
7266002,2000101001,Abaltzisketa,0.1
7266033,2000101001,Abaltzisketa,0.1
7266044,2000101001,Abaltzisketa,0.1
7266041,2000101001,Abaltzisketa,0.1
7266006,2000101001,Abaltzisketa,0.1
7266013,2000101001,Abaltzisketa,0.1
7267013,2000101001,Abaltzisketa,0.1
7266009,2000101001,Abaltzisketa,0.1
7267009,2000101001,Abaltzisketa,0.1
7266047,2000101001,Abaltzisketa,0.1
7267012,2000101001,Abaltzisketa,0.1
7266049,2000101001,Abaltzisketa,0.1
7366014,2000101001,Abaltzisketa,0.1
7266021,2000101001,Abaltzisketa,0.1
7266020,2000101001,Abaltzisketa,0.1
7266040,2000101001,Abaltzisketa,0.1
7266027,2000101001,Abaltzisketa,0.1
7266042,2000101001,Abaltzisketa,0.1
7267008,2000101001,Abaltzisketa,0.1
8996560,2006701006,Errenteria,0.8
8895073,2006701022,Errenteria,0.7
8995073,2006701005,Errenteria,0.7
8995061,2006701005,Errenteria,0.7
8995060,2006701005,Errenteria,0.7
8995059,2006701005,Errenteria,0.7
9096009,2006701004,Errenteria,0.8
8893043,2006701018,Errenteria,0.3
8995171,2006701005,Errenteria,0.7
8995172,2006701005,Errenteria,0.7
8995011,2006701018,Errenteria,0.3
8896180,2006701027,Errenteria,0.6
8896182,2006701026,Errenteria,0.6
8994055,2006701018,Errenteria,0.3
8896340,2006701029,Errenteria,0.7
8994065,2006701018,Errenteria,0.3
8994001,2006701018,Errenteria,0.3
8994092,2006701018,Errenteria,0.3
8794002,2006701018,Errenteria,0.3
8995108,2006701005,Errenteria,0.7
8995116,2006701019,Errenteria,0.8
8995136,2006701019,Errenteria,0.8
8995114,2006701019,Errenteria,0.8
8995063,2006701005,Errenteria,0.7
8995058,2006701005,Errenteria,0.7
8995057,2006701005,Errenteria,0.7
8995156,2006701019,Errenteria,0.8
8996339,2006701006,Errenteria,0.8
8996352,2006701006,Errenteria,0.8
8996337,2006701006,Errenteria,0.8
8996346,2006701006,Errenteria,0.8
8996347,2006701006,Errenteria,0.8
8996348,2006701006,Errenteria,0.8
8996349,2006701006,Errenteria,0.8
8996324,2006701006,Errenteria,0.8
8996325,2006701006,Errenteria,0.8
8996326,2006701006,Errenteria,0.8
8996336,2006701006,Errenteria,0.8
8996328,2006701003,Errenteria,0.3
8996321,2006701003,Errenteria,0.3
8996330,2006701003,Errenteria,0.3
8996331,2006701003,Errenteria,0.3
8996333,2006701003,Errenteria,0.3
8996334,2006701003,Errenteria,0.3
8996335,2006701003,Errenteria,0.3
8996313,2006701003,Errenteria,0.3
8996311,2006701003,Errenteria,0.3
8996307,2006701003,Errenteria,0.3
8996308,2006701003,Errenteria,0.3
8996002,2006701003,Errenteria,0.3
8996312,2006701003,Errenteria,0.3
8996305,2006701003,Errenteria,0.3
8996314,2006701003,Errenteria,0.3
8996315,2006701003,Errenteria,0.3
8996316,2006701003,Errenteria,0.3
8996318,2006701003,Errenteria,0.3
8996319,2006701003,Errenteria,0.3
8996426,2006701003,Errenteria,0.3
8996482,2006701003,Errenteria,0.3
8996076,2006701020,Errenteria,0.4
8996369,2006701022,Errenteria,0.7
8996300,2006701009,Errenteria,0.6
8996080,2006701001,Errenteria,0.3
8996032,2006701001,Errenteria,0.3
8996119,2006701013,Errenteria,0.4
8996136,2006701013,Errenteria,0.4
8996134,2006701013,Errenteria,0.4
8996141,2006701013,Errenteria,0.4
8996185,2006701001,Errenteria,0.3
8996174,2006701030,Errenteria,0.4
8996187,2006701009,Errenteria,0.6
8996177,2006701003,Errenteria,0.3
8896267,2006701010,Errenteria,0.2
8896273,2006701010,Errenteria,0.2
8896274,2006701010,Errenteria,0.2
8996344,2006701006,Errenteria,0.8
8896333,2006701026,Errenteria,0.6
8996290,2006701003,Errenteria,0.3
8996180,2006701006,Errenteria,0.8
8996179,2006701006,Errenteria,0.8
8995080,2006701005,Errenteria,0.7
8995078,2006701005,Errenteria,0.7
8991006,2006701018,Errenteria,0.3
8893024,2006701018,Errenteria,0.3
8993009,2006701018,Errenteria,0.3
8992007,2006701018,Errenteria,0.3
8894016,2006701018,Errenteria,0.3
9191003,2006701018,Errenteria,0.3
8892020,2006701018,Errenteria,0.3
8996258,2006701035,Errenteria,0.3
8893034,2006701018,Errenteria,0.3
8893018,2006701018,Errenteria,0.3
8897005,2006701028,Errenteria,0.8
8995134,2006701018,Errenteria,0.3
8897002,2006701028,Errenteria,0.8
8995026,2006701018,Errenteria,0.3
8995030,2006701005,Errenteria,0.7
8994043,2006701018,Errenteria,0.3
8996206,2006701035,Errenteria,0.3
8996205,2006701035,Errenteria,0.3
8893046,2006701018,Errenteria,0.3
8895008,2006701018,Errenteria,0.3
8995122,2006701005,Errenteria,0.7
8996204,2006701005,Errenteria,0.7
8995081,2006701005,Errenteria,0.7
8994006,2006701018,Errenteria,0.3
8993014,2006701018,Errenteria,0.3
8995097,2006701018,Errenteria,0.3
8995148,2006701005,Errenteria,0.7
8995103,2006701005,Errenteria,0.7
8894005,2006701018,Errenteria,0.3
8891009,2006701018,Errenteria,0.3
8996340,2006701006,Errenteria,0.8
8996341,2006701006,Errenteria,0.8
8996342,2006701006,Errenteria,0.8
8996178,2006701006,Errenteria,0.8
8895072,2006701018,Errenteria,0.3
8996581,2006701003,Errenteria,0.3
8992004,2006701018,Errenteria,0.3
8992002,2006701018,Errenteria,0.3
8994072,2006701018,Errenteria,0.3
8894007,2006701018,Errenteria,0.3
8791007,2006701018,Errenteria,0.3
8895071,2006907026,Donostia/San Sebastián,0.3
8791008,2006701018,Errenteria,0.3
8892032,2006701018,Errenteria,0.3
8794003,2006701018,Errenteria,0.3
9091005,2006701018,Errenteria,0.3
8893054,2006701018,Errenteria,0.3
8994039,2006701018,Errenteria,0.3
8995066,2006701005,Errenteria,0.7
8473020,2002201001,Berastegi,0.4
5193010,2002901002,Deba,0.6
4860005,2005902001,Oñati,0.9
8275051,2002201001,Berastegi,0.4
9705023,2003601008,Hondarribia,0.6
9705012,2003601008,Hondarribia,0.6
8171004,2006001001,Orexa,0.0
7383114,2001401001,Asteasu,0.6
5969019,2003501001,Ezkio-Itsaso,0.2
8390058,2004001008,Hernani,0.4
8390101,2004001008,Hernani,0.4
8390100,2004001008,Hernani,0.4
8390098,2004001008,Hernani,0.4
8390099,2004001008,Hernani,0.4
7583007,2002801001,Zizurkil,0.7
7584013,2002801001,Zizurkil,0.7
7472003,2000501001,Alegia,0.6
7192035,2006101003,Orio,1.0
7192011,2006101003,Orio,1.0
8091032,2090201001,Lasarte-Oria,0.8
8091022,2090201001,Lasarte-Oria,0.8
8091235,2090201001,Lasarte-Oria,0.8
8090050,2090201010,Lasarte-Oria,0.5
8090051,2090201010,Lasarte-Oria,0.5
8090053,2090201010,Lasarte-Oria,0.5
8090058,2090201010,Lasarte-Oria,0.5
8090057,2090201010,Lasarte-Oria,0.5
7991117,2090201012,Lasarte-Oria,0.4
7989056,2090201011,Lasarte-Oria,0.7
7991063,2090201008,Lasarte-Oria,0.4
8089004,2090201011,Lasarte-Oria,0.7
8190017,2090201010,Lasarte-Oria,0.5
8091014,2090201001,Lasarte-Oria,0.8
8091157,2090201001,Lasarte-Oria,0.8
8091077,2090201001,Lasarte-Oria,0.8
7990116,2090201011,Lasarte-Oria,0.7
7990081,2090201010,Lasarte-Oria,0.5
7990163,2090201010,Lasarte-Oria,0.5
8091186,2090201001,Lasarte-Oria,0.8
8090060,2090201010,Lasarte-Oria,0.5
8091139,2090201010,Lasarte-Oria,0.5
8091038,2090201001,Lasarte-Oria,0.8
8091168,2090201010,Lasarte-Oria,0.5
8091107,2090201001,Lasarte-Oria,0.8
8091183,2090201001,Lasarte-Oria,0.8
8091182,2090201001,Lasarte-Oria,0.8
7990098,2090201007,Lasarte-Oria,0.4
7990083,2090201007,Lasarte-Oria,0.4
7989050,2090201011,Lasarte-Oria,0.7
7990128,2090201011,Lasarte-Oria,0.7
7990107,2090201011,Lasarte-Oria,0.7
7990106,2090201011,Lasarte-Oria,0.7
7990103,2090201011,Lasarte-Oria,0.7
8091144,2090201001,Lasarte-Oria,0.8
8091086,2090201001,Lasarte-Oria,0.8
8091087,2090201001,Lasarte-Oria,0.8
8091088,2090201001,Lasarte-Oria,0.8
8091089,2090201001,Lasarte-Oria,0.8
8091238,2090201001,Lasarte-Oria,0.8
7990109,2090201011,Lasarte-Oria,0.7
7989053,2090201011,Lasarte-Oria,0.7
8091237,2090201001,Lasarte-Oria,0.8
7990225,2090201010,Lasarte-Oria,0.5
7992029,2090201013,Lasarte-Oria,0.5
8091075,2090201001,Lasarte-Oria,0.8
8091111,2090201001,Lasarte-Oria,0.8
8091146,2090201001,Lasarte-Oria,0.8
8091241,2090201001,Lasarte-Oria,0.8
8090047,2090201010,Lasarte-Oria,0.5
8190014,2090201010,Lasarte-Oria,0.5
8090059,2090201010,Lasarte-Oria,0.5
7991062,2090201007,Lasarte-Oria,0.4
8091029,2090201001,Lasarte-Oria,0.8
8091007,2090201001,Lasarte-Oria,0.8
7990080,2090201010,Lasarte-Oria,0.5
7991260,2090201013,Lasarte-Oria,0.5
7989041,2090201011,Lasarte-Oria,0.7
8091240,2090201001,Lasarte-Oria,0.8
8091028,2090201001,Lasarte-Oria,0.8
7991284,2090201006,Lasarte-Oria,0.8
7990085,2090201007,Lasarte-Oria,0.4
7991242,2090201012,Lasarte-Oria,0.4
7991058,2090201007,Lasarte-Oria,0.4
7991041,2090201001,Lasarte-Oria,0.8
7991052,2090201007,Lasarte-Oria,0.4
8091037,2090201001,Lasarte-Oria,0.8
8090036,2090201010,Lasarte-Oria,0.5
8089016,2090201011,Lasarte-Oria,0.7
7991230,2090201009,Lasarte-Oria,0.9
7991214,2090201006,Lasarte-Oria,0.8
7991073,2090201006,Lasarte-Oria,0.8
7991212,2090201012,Lasarte-Oria,0.4
7989047,2090201011,Lasarte-Oria,0.7
7989078,2090201011,Lasarte-Oria,0.7
7991262,2090201004,Lasarte-Oria,0.5
8091003,2090201001,Lasarte-Oria,0.8
8091033,2090201001,Lasarte-Oria,0.8
7991231,2090201001,Lasarte-Oria,0.8
7990123,2090201011,Lasarte-Oria,0.7
8091190,2090201001,Lasarte-Oria,0.8
8091189,2090201001,Lasarte-Oria,0.8
7991223,2090201009,Lasarte-Oria,0.9
8091026,2090201001,Lasarte-Oria,0.8
7990054,2090201008,Lasarte-Oria,0.4
8092052,2090201001,Lasarte-Oria,0.8
8091179,2090201001,Lasarte-Oria,0.8
8090039,2090201011,Lasarte-Oria,0.7
7991144,2090201013,Lasarte-Oria,0.5
7990035,2090201008,Lasarte-Oria,0.4
7989027,2090201011,Lasarte-Oria,0.7
7989077,2090201011,Lasarte-Oria,0.7
8090061,2090201010,Lasarte-Oria,0.5
7991036,2090201001,Lasarte-Oria,0.8
8091105,2090201001,Lasarte-Oria,0.8
8092065,2090201001,Lasarte-Oria,0.8
8092058,2090201001,Lasarte-Oria,0.8
8092066,2090201001,Lasarte-Oria,0.8
7991097,2090201009,Lasarte-Oria,0.9
6763023,2001501001,Ataun,0.6
6763007,2001501001,Ataun,0.6
5670077,2008001006,Zumarraga,0.5
5670078,2008001006,Zumarraga,0.5
7177003,2007102003,Tolosa,0.4
7576127,2007103003,Tolosa,0.7
7576139,2007103003,Tolosa,0.7
8193078,2006906013,Donostia/San Sebastián,0.5
8294106,2006906016,Donostia/San Sebastián,0.8
8296417,2006906001,Donostia/San Sebastián,0.4
8193008,2006906013,Donostia/San Sebastián,0.5
8296402,2006906001,Donostia/San Sebastián,0.4
8293011,2006906012,Donostia/San Sebastián,0.6
8293036,2006906012,Donostia/San Sebastián,0.6
8097023,2006906007,Donostia/San Sebastián,0.8
6678010,2006601001,Errezil,0.2
5293129,2002901001,Deba,0.7
5293127,2002901001,Deba,0.7
6762016,2001501001,Ataun,0.6
4863012,2005902001,Oñati,0.9
4864098,2005902001,Oñati,0.9
4859007,2005902001,Oñati,0.9
4671001,2007403003,Bergara,0.3
7184001,2001401001,Asteasu,0.6
7184002,2001401001,Asteasu,0.6
8091243,2090201001,Lasarte-Oria,0.8
6065037,2006201001,Ormaiztegi,0.4
6065023,2006201001,Ormaiztegi,0.4
6066029,2006201001,Ormaiztegi,0.4
6266045,2006201001,Ormaiztegi,0.4
6266040,2006201001,Ormaiztegi,0.4
6266038,2006201001,Ormaiztegi,0.4
6166022,2006201001,Ormaiztegi,0.4
6266037,2006201001,Ormaiztegi,0.4
6166021,2006201001,Ormaiztegi,0.4
6066104,2006201001,Ormaiztegi,0.4
6066043,2006201001,Ormaiztegi,0.4
6066086,2006201001,Ormaiztegi,0.4
6166029,2006201001,Ormaiztegi,0.4
6166023,2006201001,Ormaiztegi,0.4
6166015,2006201001,Ormaiztegi,0.4
6166014,2006201001,Ormaiztegi,0.4
6065021,2006201001,Ormaiztegi,0.4
6066038,2006201001,Ormaiztegi,0.4
6067042,2006201001,Ormaiztegi,0.4
6066106,2006201001,Ormaiztegi,0.4
6166006,2006201001,Ormaiztegi,0.4
6066015,2006201001,Ormaiztegi,0.4
6066022,2006201001,Ormaiztegi,0.4
6066084,2006201001,Ormaiztegi,0.4
6066088,2006201001,Ormaiztegi,0.4
6066049,2006201001,Ormaiztegi,0.4
6066087,2006201001,Ormaiztegi,0.4
6166010,2006201001,Ormaiztegi,0.4
6066108,2006201001,Ormaiztegi,0.4
6166016,2006201001,Ormaiztegi,0.4
6066020,2006201001,Ormaiztegi,0.4
6166024,2006201001,Ormaiztegi,0.4
6066102,2006201001,Ormaiztegi,0.4
6065029,2006201001,Ormaiztegi,0.4
6066042,2006201001,Ormaiztegi,0.4
6066036,2006201001,Ormaiztegi,0.4
6165037,2006201001,Ormaiztegi,0.4
9197004,2006301003,Oiartzun,0.5
4995336,2005602001,Mutriku,0.3
5670081,2008001006,Zumarraga,0.5
5670063,2008001006,Zumarraga,0.5
5670049,2008001006,Zumarraga,0.5
7476055,2007102003,Tolosa,0.4
4895012,2005602001,Mutriku,0.3
8697500,2006907012,Donostia/San Sebastián,0.3
8294099,2006906016,Donostia/San Sebastián,0.8
8394034,2006906016,Donostia/San Sebastián,0.8
8394050,2006906016,Donostia/San Sebastián,0.8
8394139,2006906016,Donostia/San Sebastián,0.8
8294058,2006906016,Donostia/San Sebastián,0.8
8294087,2006906016,Donostia/San Sebastián,0.8
8294066,2006906016,Donostia/San Sebastián,0.8
8396403,2006904017,Donostia/San Sebastián,0.5
8396311,2006904017,Donostia/San Sebastián,0.5
8294100,2006906016,Donostia/San Sebastián,0.8
8396306,2006904010,Donostia/San Sebastián,0.7
8294098,2006906016,Donostia/San Sebastián,0.8
9194222,2006301002,Oiartzun,0.5
9294442,2006301002,Oiartzun,0.5
6088004,2002701001,Zestoa,0.8
5466078,2005101002,Legazpi,0.9
5466010,2005101002,Legazpi,0.9
6662003,2001501001,Ataun,0.6
9999235,2004502003,Irun,0.4
9800050,2004503001,Irun,0.8
9800056,2004503001,Irun,0.8
9800055,2004503001,Irun,0.8
9800054,2004503001,Irun,0.8
9800004,2004503001,Irun,0.8
9998050,2004502003,Irun,0.4
9800028,2004503001,Irun,0.8
9898162,2004502005,Irun,0.6
9800003,2004503001,Irun,0.8
9899145,2004502007,Irun,0.4
9898154,2004502005,Irun,0.6
9999234,2004502003,Irun,0.4
9999232,2004502003,Irun,0.4
9899247,2004502005,Irun,0.6
9899175,2004502005,Irun,0.6
9800006,2004503001,Irun,0.8
9899539,2004503001,Irun,0.8
9999206,2004502003,Irun,0.4
9998048,2004502003,Irun,0.4
9999090,2004502003,Irun,0.4
9998049,2004502003,Irun,0.4
9999046,2004502003,Irun,0.4
9697021,2004504007,Irun,0.3
9698212,2004504007,Irun,0.3
9697020,2004504007,Irun,0.3
9898118,2004502005,Irun,0.6
9800059,2004503001,Irun,0.8
9899146,2004502005,Irun,0.6
9899126,2004502005,Irun,0.6
9899070,2004502005,Irun,0.6
9899067,2004502007,Irun,0.4
9899864,2004502005,Irun,0.6
9899147,2004502005,Irun,0.6
9999020,2004502005,Irun,0.6
9800039,2004503001,Irun,0.8
9800012,2004503001,Irun,0.8
9899144,2004502007,Irun,0.4
9800026,2004503001,Irun,0.8
9800037,2004503001,Irun,0.8
9800013,2004503001,Irun,0.8
9800051,2004503001,Irun,0.8
9800021,2004503001,Irun,0.8
9800031,2004503001,Irun,0.8
9800057,2004503001,Irun,0.8
9898049,2004502005,Irun,0.6
9899398,2004502007,Irun,0.4
9899100,2004503001,Irun,0.8
9899199,2004503001,Irun,0.8
9800027,2004503001,Irun,0.8
9800017,2004503001,Irun,0.8
8592283,2090301004,Astigarraga,0.4
8492041,2090301002,Astigarraga,0.6
8892014,2090301004,Astigarraga,0.4
8591013,2090301004,Astigarraga,0.4
8592234,2090301004,Astigarraga,0.4
8592245,2090301004,Astigarraga,0.4
8492072,2090301001,Astigarraga,0.9
8592166,2090301003,Astigarraga,0.9
8591021,2090301004,Astigarraga,0.4
8792029,2090301004,Astigarraga,0.4
8593029,2090301004,Astigarraga,0.4
8592030,2090301004,Astigarraga,0.4
8693050,2090301004,Astigarraga,0.4
8592209,2090301003,Astigarraga,0.9
8694003,2090301004,Astigarraga,0.4
8492059,2090301002,Astigarraga,0.6
8693024,2090301004,Astigarraga,0.4
8892012,2090301004,Astigarraga,0.4
8592139,2090301004,Astigarraga,0.4
8594009,2090301004,Astigarraga,0.4
8792026,2090301004,Astigarraga,0.4
8892002,2090301004,Astigarraga,0.4
8892005,2090301004,Astigarraga,0.4
8892004,2090301004,Astigarraga,0.4
8892003,2090301004,Astigarraga,0.4
8892006,2090301004,Astigarraga,0.4
8892009,2090301004,Astigarraga,0.4
8892008,2090301004,Astigarraga,0.4
8594004,2090301004,Astigarraga,0.4
8592243,2090301001,Astigarraga,0.9
8592084,2090301003,Astigarraga,0.9
8592229,2090301004,Astigarraga,0.4
8592156,2090301002,Astigarraga,0.6
8593064,2090301003,Astigarraga,0.9
8592235,2090301001,Astigarraga,0.9
8591003,2090301004,Astigarraga,0.4
8892037,2090301004,Astigarraga,0.4
8691018,2090301004,Astigarraga,0.4
8892007,2090301004,Astigarraga,0.4
8693036,2090301004,Astigarraga,0.4
8693047,2090301004,Astigarraga,0.4
8694005,2090301004,Astigarraga,0.4
8592012,2090301004,Astigarraga,0.4
8592011,2090301004,Astigarraga,0.4
8692020,2090301004,Astigarraga,0.4
8892016,2090301004,Astigarraga,0.4
8693038,2090301004,Astigarraga,0.4
8592044,2090301004,Astigarraga,0.4
8592010,2090301004,Astigarraga,0.4
8492071,2090301001,Astigarraga,0.9
8592067,2090301003,Astigarraga,0.9
8492031,2090301002,Astigarraga,0.6
8592241,2090301001,Astigarraga,0.9
8592272,2090301004,Astigarraga,0.4
8592179,2090301004,Astigarraga,0.4
8592180,2090301004,Astigarraga,0.4
8593039,2090301004,Astigarraga,0.4
8893002,2090301004,Astigarraga,0.4
8592068,2090301004,Astigarraga,0.4
8893003,2090301004,Astigarraga,0.4
8593005,2090301004,Astigarraga,0.4
8695001,2090301004,Astigarraga,0.4
8694018,2090301004,Astigarraga,0.4
8694017,2090301004,Astigarraga,0.4
8592252,2090301001,Astigarraga,0.9
8893001,2090301004,Astigarraga,0.4
8591028,2090301004,Astigarraga,0.4
8591023,2090301004,Astigarraga,0.4
8693018,2090301004,Astigarraga,0.4
8492073,2090301001,Astigarraga,0.9
8592238,2090301001,Astigarraga,0.9
8592193,2090301004,Astigarraga,0.4
8593040,2090301003,Astigarraga,0.9
8592126,2090301004,Astigarraga,0.4
8592001,2090301004,Astigarraga,0.4
8592202,2090301004,Astigarraga,0.4
8592051,2090301004,Astigarraga,0.4
8792020,2090301004,Astigarraga,0.4
8592177,2090301004,Astigarraga,0.4
8592208,2090301004,Astigarraga,0.4
8591031,2090301004,Astigarraga,0.4
8694016,2090301004,Astigarraga,0.4
8693029,2090301004,Astigarraga,0.4
8592107,2090301004,Astigarraga,0.4
8592102,2090301004,Astigarraga,0.4
8592201,2090301004,Astigarraga,0.4
8892010,2090301004,Astigarraga,0.4
8492013,2090301002,Astigarraga,0.6
8592222,2090301002,Astigarraga,0.6
8592267,2090301004,Astigarraga,0.4
8592205,2090301004,Astigarraga,0.4
8591022,2090301004,Astigarraga,0.4
8592161,2090301004,Astigarraga,0.4
8592106,2090301004,Astigarraga,0.4
8592137,2090301004,Astigarraga,0.4
8691008,2090301004,Astigarraga,0.4
8591025,2090301004,Astigarraga,0.4
8693031,2090301004,Astigarraga,0.4
8592101,2090301004,Astigarraga,0.4
8592138,2090301004,Astigarraga,0.4
8591018,2090301004,Astigarraga,0.4
8592109,2090301004,Astigarraga,0.4
8592199,2090301004,Astigarraga,0.4
8793008,2090301004,Astigarraga,0.4
8693027,2090301004,Astigarraga,0.4
8492009,2090301002,Astigarraga,0.6
8694007,2090301004,Astigarraga,0.4
8592128,2090301003,Astigarraga,0.9
8592103,2090301004,Astigarraga,0.4
8592266,2090301002,Astigarraga,0.6
