Referencia,biblioteca_walk,biblioteca_bike,biblioteca_car,biblioteca_pt,centros_salud_walk,centros_salud_bike,centros_salud_car,centros_salud_pt,farmacia_walk,farmacia_bike,farmacia_car,farmacia_pt,hospital_walk,hospital_bike,hospital_car,hospital_pt
5092009,84,40,8,75,90,43,9,76,84,40,8,74,61,29,9,55
4795029,35,17,4,31,42,20,2,83,32,15,3,29,159,76,18,62
4692001,84,40,20,76,92,44,22,149,81,39,19,74,126,60,30,114
4995317,10,5,1,9,71,34,8,51,8,4,1,7,134,64,16,62
4893002,44,21,7,40,89,43,9,140,42,20,6,38,104,50,17,93
4995255,6,3,1,6,67,32,8,47,4,2,1,4,130,63,16,58
4995120,18,8,2,16,63,30,3,102,15,7,1,14,142,68,17,60
4995150,8,4,1,7,69,33,8,49,6,3,1,5,132,64,16,60
4895009,29,14,3,26,50,24,2,90,26,13,2,24,153,73,18,69
5095102,2,1,1,2,63,30,8,48,2,1,1,2,131,63,16,59
6063010,39,19,6,36,123,59,12,56,38,18,6,34,147,71,22,58
5765003,65,31,13,57,89,43,20,79,64,31,12,58,139,67,21,81
5964007,38,18,6,35,127,61,21,59,40,19,7,37,144,69,16,56
5864012,76,36,14,69,114,55,21,73,56,27,10,52,161,77,19,70
6063009,29,14,5,26,115,55,11,59,27,13,5,25,150,72,20,61
6063024,29,14,5,26,115,55,11,59,27,13,5,25,150,72,20,61
5964006,34,17,6,31,124,60,21,54,34,17,7,33,139,67,16,51
5764001,65,31,14,60,89,43,22,81,65,31,14,61,138,67,23,83
5688005,93,45,22,85,94,45,22,85,94,45,22,85,156,75,22,120
4357001,156,75,39,142,154,74,39,140,155,75,38,141,217,105,36,172
4859009,111,54,22,101,115,55,22,104,108,52,21,98,204,98,36,137
4958007,123,59,23,112,127,61,23,115,125,60,22,114,214,103,37,147
4958002,132,63,23,120,136,65,23,123,128,62,22,117,223,107,37,156
4958005,124,60,23,112,127,61,23,115,126,60,22,114,215,103,37,148
4958004,120,58,23,109,124,60,23,112,117,56,22,106,213,102,37,145
8071018,44,21,7,33,124,60,17,52,91,44,30,82,440,211,38,81
8071017,45,22,8,33,125,60,18,52,92,44,31,83,441,212,38,81
8071014,46,22,7,35,126,61,17,54,95,46,30,86,444,213,38,83
8071019,46,22,7,35,126,61,17,54,95,46,30,86,444,213,38,83
7394005,69,33,17,63,71,34,17,64,68,32,18,61,186,90,26,96
7394001,60,29,15,55,62,30,15,56,59,28,15,53,179,86,23,89
7394012,59,29,14,54,61,29,14,56,58,28,14,53,191,92,24,97
7092171,3,1,1,2,0,0,1,0,3,1,1,2,227,109,18,54
7192139,20,10,3,18,21,10,3,19,19,9,2,17,207,100,14,66
7192098,6,3,1,6,7,3,2,6,4,2,1,4,222,107,16,53
7493001,65,31,15,59,74,35,16,58,63,30,15,58,174,84,23,80
7292044,30,14,4,27,30,14,5,27,28,14,4,26,197,95,17,64
7292042,30,14,4,27,30,14,5,27,28,14,4,26,197,95,17,64
7292010,27,13,3,24,27,13,4,25,27,13,4,25,209,100,14,73
7292006,32,15,19,29,32,16,19,29,32,16,19,30,204,98,13,78
7293002,51,24,13,46,52,25,14,48,49,24,14,45,187,90,24,93
7391011,44,21,5,35,43,21,5,35,41,20,4,33,199,96,17,61
7294002,40,19,10,37,42,20,10,38,39,19,10,35,208,100,20,91
7194001,40,19,10,37,42,20,10,38,39,19,10,35,208,100,20,91
7192099,6,3,1,6,7,3,2,6,4,2,1,4,222,107,16,53
7393005,51,24,13,46,52,25,14,48,49,24,14,45,187,90,24,93
7292002,27,13,3,24,26,13,4,24,24,12,3,22,205,99,16,60
7394009,61,30,15,56,63,30,15,57,60,29,15,55,178,86,23,85
7392007,41,20,3,9,40,19,4,9,38,18,3,6,193,93,16,54
7192089,13,6,3,12,15,7,3,14,12,6,2,11,230,111,18,66
7393010,51,24,13,46,52,25,14,48,49,24,14,45,187,90,24,93
7092189,10,5,2,9,11,5,2,10,8,4,2,7,227,109,17,63
7293007,32,15,19,29,32,16,19,29,32,16,19,30,204,98,13,78
7393001,51,25,7,42,52,25,7,42,52,25,7,43,184,88,19,67
7391015,40,19,3,32,40,19,4,32,38,18,3,29,197,95,16,58
7292047,23,11,3,21,23,11,3,21,21,10,2,19,205,99,15,57
7193008,15,7,3,12,17,8,3,14,14,7,2,11,230,111,18,66
7292031,27,13,3,25,28,13,4,25,28,13,4,25,210,101,14,73
7271019,20,9,4,18,60,29,10,38,59,28,10,76,347,167,27,70
4880042,31,15,1,28,118,57,10,71,29,14,1,26,126,61,12,79
4880002,62,30,10,53,111,53,19,84,60,29,11,51,191,92,27,104
4781016,21,10,4,19,79,38,10,68,20,10,4,19,108,52,12,70
4679001,45,21,4,41,99,48,8,81,46,22,4,42,109,53,10,86
4780245,1,0,0,1,89,43,9,52,3,2,1,3,98,47,11,54
4781020,23,11,4,21,80,39,10,69,22,11,4,20,110,53,12,71
4780257,1,0,0,1,89,43,9,52,3,1,1,3,97,47,11,54
4780277,2,1,4,2,86,42,8,54,4,2,4,4,95,45,10,53
4780241,28,14,4,26,98,47,8,66,30,14,4,27,106,51,10,72
4780038,5,2,1,5,94,45,9,48,0,0,1,0,102,49,11,56
4780256,1,0,0,1,89,43,9,52,3,2,1,3,98,47,11,54
4780108,5,2,1,4,90,43,10,51,3,1,1,2,98,47,12,56
4979007,77,37,17,153,147,71,22,87,45,22,13,41,216,104,30,93
4780264,3,1,4,3,86,41,8,55,4,2,4,4,94,45,10,53
4781008,16,7,3,14,81,39,9,63,15,7,3,13,102,49,11,64
4780268,1,1,4,1,88,42,8,53,5,2,4,4,96,46,10,54
4780242,1,1,4,1,88,42,8,53,5,2,4,4,96,46,10,54
4582032,45,21,8,40,95,46,12,70,46,22,8,41,109,53,14,75
4682006,46,22,9,42,45,22,8,41,48,23,8,44,138,66,8,71
4979005,76,37,17,151,134,64,22,85,44,21,13,40,214,103,30,92
4681018,19,9,3,15,75,36,7,43,20,9,3,15,83,40,8,49
4780024,9,4,1,8,97,47,10,52,4,2,1,3,105,51,12,60
4780270,4,2,4,4,85,41,8,54,5,2,4,5,93,45,10,52
4780233,28,14,4,26,98,47,8,66,30,14,4,27,106,51,10,72
4682005,39,19,14,35,51,24,18,23,40,19,14,36,59,28,18,29
4879003,21,10,3,122,106,51,9,56,13,6,2,12,114,55,11,64
4881004,48,23,10,44,108,52,19,87,46,22,11,42,188,90,27,94
4780255,1,0,0,1,89,43,9,52,3,2,1,3,98,47,11,54
4780261,1,0,0,1,89,43,9,13,3,2,1,2,98,47,11,30
4780271,1,1,0,1,90,43,9,51,2,1,1,2,98,47,11,53
4682007,46,22,8,42,59,28,8,54,45,22,8,41,132,64,8,83
4881010,54,26,15,49,69,33,24,61,53,26,15,48,148,71,32,84
4879008,24,11,3,119,103,49,9,53,10,5,2,9,111,53,10,61
4780044,1,1,0,1,90,43,9,51,2,1,1,2,98,47,11,53
4681017,21,10,3,19,78,37,8,48,22,11,3,20,86,41,9,53
4681013,33,16,4,30,90,43,8,59,34,17,4,31,98,47,10,65
4780088,5,2,1,4,91,44,10,51,3,1,1,3,99,48,12,56
4780115,21,10,4,19,90,43,8,59,22,10,4,20,98,47,10,64
4780238,0,0,0,0,89,43,9,52,4,2,1,3,97,47,11,54
4780201,15,7,4,13,84,40,8,54,16,8,4,14,92,44,10,59
4780117,12,6,3,11,81,39,7,51,13,6,3,12,89,43,9,57
4681002,19,9,3,17,75,36,8,46,20,9,3,18,83,40,9,51
7191004,14,7,3,12,13,6,3,12,11,5,2,10,232,112,17,55
7191035,16,8,2,15,15,7,3,14,13,6,2,12,235,113,17,57
7189010,52,25,10,47,52,25,10,47,50,24,9,45,236,113,25,90
7288001,62,30,11,49,61,29,12,49,59,29,11,46,222,107,26,92
7091045,21,10,4,19,21,10,4,19,19,9,3,17,240,115,19,61
6162022,4,2,1,4,103,49,9,43,3,1,1,3,167,80,18,69
6162041,4,2,1,4,103,49,9,43,3,1,1,3,167,80,18,69
6162040,4,2,1,4,103,49,9,43,3,1,1,3,167,80,18,69
6162042,4,2,1,4,103,49,9,43,3,1,1,3,167,80,18,69
6162037,6,3,1,6,101,49,9,45,5,2,1,4,165,79,18,71
6162035,4,2,1,4,103,49,9,43,3,1,1,3,167,80,18,69
6162038,6,3,1,6,101,49,9,45,5,2,1,4,165,79,18,71
6162036,6,3,1,6,101,49,9,45,5,2,1,4,165,79,18,71
6162017,6,3,1,6,101,49,9,45,5,2,1,4,165,79,18,71
6163008,15,7,3,13,101,48,9,48,13,6,3,12,157,75,18,70
6062040,3,1,1,3,109,53,10,46,4,2,1,4,174,83,20,72
6162016,4,2,1,4,103,49,9,43,3,1,1,3,167,80,18,69
5960012,47,22,8,42,153,73,15,63,48,23,8,41,215,103,24,89
6062077,11,5,1,10,104,50,9,49,9,5,1,9,168,81,18,75
6162133,10,5,2,10,98,47,9,44,9,4,2,8,162,78,18,70
6061031,6,3,2,6,112,54,11,49,7,3,2,6,177,85,21,75
5961009,24,12,3,22,130,62,11,49,25,12,4,23,192,92,20,74
6061044,15,7,2,13,122,58,12,58,16,8,2,15,186,89,21,83
6163012,19,9,3,18,104,50,8,52,18,9,3,16,153,73,17,66
5961002,39,19,6,35,144,69,28,92,36,17,6,33,193,93,22,89
5961016,39,19,6,35,144,69,28,92,36,17,6,33,193,93,22,89
6162039,6,3,1,6,101,49,9,45,5,2,1,4,165,79,18,71
6062071,1,1,1,2,108,52,10,45,2,1,1,3,172,83,20,71
6162077,10,5,4,9,104,50,10,51,9,4,4,8,172,83,19,76
6059003,48,23,8,43,154,74,15,68,49,24,8,45,219,105,25,94
6162088,10,5,4,9,104,50,10,51,9,4,4,8,172,83,19,76
6162071,20,10,4,18,96,46,8,46,19,9,4,17,167,80,18,71
6061059,15,7,3,14,120,58,10,49,16,8,3,15,183,88,19,75
6162074,10,5,4,9,104,50,10,51,9,4,4,8,172,83,19,76
8387013,27,13,6,24,31,15,5,28,25,12,5,22,122,58,16,56
8388015,32,16,6,29,36,17,6,33,35,17,6,32,109,52,16,61
8190009,22,11,3,20,21,10,2,19,20,10,3,18,84,40,13,49
8289178,8,4,1,7,5,2,1,4,4,2,1,3,89,43,10,35
8388001,36,17,8,33,40,19,8,36,39,19,8,35,112,54,18,64
8188136,13,6,3,12,16,8,3,14,9,4,2,8,107,51,11,36
8387003,51,24,10,46,55,26,10,50,49,23,9,44,134,64,20,75
8388012,37,18,8,34,41,20,8,37,39,19,8,36,118,57,18,65
8190007,26,12,4,23,24,12,4,22,23,11,4,21,76,37,12,42
8289146,8,4,1,7,5,2,1,4,4,2,1,4,89,43,10,35
8289144,8,4,1,7,5,2,1,4,4,2,1,4,89,43,10,35
8290009,15,7,3,21,16,8,3,15,13,6,2,12,76,37,10,32
8190008,26,12,3,24,23,11,2,21,22,10,2,20,83,40,9,42
8187017,28,13,4,25,30,15,4,26,23,11,3,21,121,58,13,39
8290003,20,10,5,24,20,9,4,18,18,9,5,17,79,38,9,35
8187097,27,13,3,24,29,14,3,25,23,11,2,21,121,58,12,38
8187098,28,13,3,25,31,15,3,26,24,11,2,22,122,59,12,39
8188142,20,9,4,18,19,9,3,17,15,7,4,13,99,48,10,46
8786003,112,54,21,93,122,59,23,96,110,53,20,92,168,81,25,108
8386005,44,21,11,40,48,23,10,43,42,20,10,38,139,67,21,68
8686002,112,54,21,93,122,59,23,96,110,53,20,92,168,81,25,108
8488001,44,21,12,40,45,22,9,41,42,20,10,39,106,51,16,60
8287013,35,17,7,32,39,19,7,35,33,16,6,30,130,62,17,60
8388003,32,16,6,29,36,17,6,33,35,17,6,32,109,52,16,61
8189081,9,4,2,8,9,5,2,9,9,4,1,8,97,47,12,38
8188118,19,9,3,17,21,10,3,19,15,7,2,13,113,54,11,38
8288093,19,9,3,13,23,11,3,16,17,8,3,11,115,55,14,44
8189007,15,7,2,13,13,6,1,12,12,6,2,11,86,41,12,43
8189022,8,4,2,7,9,4,2,8,4,2,1,4,100,48,12,36
8385001,62,30,13,56,66,32,13,60,60,29,12,54,157,75,24,79
7184011,53,26,9,48,90,43,14,82,55,27,9,68,260,125,31,110
9702670,13,6,6,12,12,6,5,24,11,5,3,10,56,27,6,36
9702425,13,6,6,12,12,6,5,25,11,5,3,9,56,27,6,36
9702245,14,7,6,12,11,5,5,25,10,5,3,9,57,27,6,36
9702213,12,6,6,12,10,5,5,24,9,4,3,10,55,26,6,36
7466080,11,5,3,48,100,48,18,59,12,6,3,11,368,177,42,104
7781018,10,5,3,10,11,5,3,12,8,4,2,9,233,112,18,40
7883018,48,23,7,38,32,15,6,25,34,17,6,26,222,107,16,57
7782145,16,7,4,14,12,6,2,11,14,7,2,13,220,106,19,44
7782167,12,6,4,11,8,4,2,7,11,5,2,10,225,108,19,41
7881010,31,15,6,26,32,15,5,27,25,12,5,24,250,120,21,55
7781015,14,7,4,13,16,8,4,14,13,6,3,11,237,114,19,42
7781094,14,7,3,13,16,7,3,14,6,3,1,5,237,114,19,42
7781095,15,7,3,13,16,8,3,15,7,3,1,6,238,114,19,43
7781002,12,6,4,11,13,6,3,12,10,5,3,9,235,113,19,40
7781125,13,6,4,12,14,7,3,13,11,5,3,10,236,113,19,41
7881013,32,15,6,29,33,16,5,30,30,14,5,27,247,119,21,58
7781010,13,6,4,12,14,7,3,13,11,5,3,10,236,113,19,41
7781062,15,7,4,13,16,8,4,15,13,6,3,12,238,114,19,43
7781089,16,8,4,14,17,8,3,15,12,6,3,11,239,115,19,44
7682184,11,5,1,10,17,8,2,15,15,7,1,14,235,113,19,47
7681060,72,34,3,10,74,36,3,8,69,33,2,15,295,142,18,40
7781072,17,8,5,16,18,9,4,17,15,7,4,14,240,115,20,45
7781093,16,8,4,15,18,9,3,16,8,4,2,8,240,115,20,45
7681003,16,7,3,14,17,8,3,16,8,4,2,7,239,115,18,44
7782113,16,7,4,17,12,6,2,13,14,7,2,16,220,106,19,46
7782206,14,7,4,12,12,6,3,11,12,6,3,11,227,109,19,42
7881007,24,11,6,23,25,12,5,24,22,10,5,21,239,115,21,52
7781079,13,6,4,12,14,7,3,13,11,5,3,10,236,113,19,41
7781103,13,6,4,12,14,7,4,13,11,5,3,10,236,113,19,41
7781045,13,6,3,11,14,7,3,13,11,5,2,10,235,113,18,41
7781024,14,7,4,13,16,8,4,14,12,6,3,11,237,114,19,42
7681055,11,5,3,10,13,6,3,12,8,4,1,7,234,113,19,40
7781126,13,6,4,12,14,7,3,13,11,5,3,10,236,113,19,41
7781133,14,7,4,13,15,7,3,14,10,5,2,9,237,114,18,42
6667028,13,6,4,12,13,6,6,12,11,5,5,10,206,99,15,42
6666044,23,11,5,19,22,11,7,18,20,9,5,18,206,99,15,48
6767275,23,11,6,21,14,7,5,12,14,7,4,12,225,108,19,48
6666036,22,10,4,19,21,10,6,18,18,9,5,17,206,99,15,47
6667074,5,3,4,5,6,3,5,5,3,1,4,3,206,99,16,35
6767260,10,5,2,9,11,5,3,10,16,8,3,14,221,106,17,46
6667079,7,3,3,7,7,4,5,7,5,2,4,4,205,98,16,37
6767267,31,15,6,28,21,10,13,19,21,10,4,19,231,111,19,54
6667278,9,4,3,9,10,5,5,9,8,4,1,8,217,104,17,43
6667194,3,1,3,3,4,2,4,4,4,2,1,2,212,102,17,37
6867005,31,15,4,28,21,10,4,19,21,10,4,19,231,111,18,54
6767253,9,4,2,8,10,5,2,9,14,7,3,13,220,106,17,45
8390103,8,4,2,15,10,5,2,9,7,3,2,6,71,34,10,27
8687002,87,42,15,80,97,47,17,83,85,41,14,78,147,71,19,98
8291020,14,7,4,20,13,6,3,12,11,5,3,10,53,26,10,31
8292007,24,11,4,25,24,12,4,19,20,10,4,15,44,21,7,28
8688035,86,41,15,21,96,46,17,24,84,40,14,20,145,70,19,36
8688036,86,41,15,21,96,46,17,24,84,40,14,20,145,70,19,36
8290133,13,6,3,18,13,6,3,12,11,5,2,10,72,34,10,28
8092050,27,13,6,25,24,11,5,22,22,11,5,20,63,30,9,45
8391001,15,7,5,20,15,7,4,13,8,4,2,6,56,27,11,36
8390198,18,9,5,24,20,10,6,18,17,8,7,15,81,39,13,37
8291090,13,6,3,19,12,6,3,11,14,7,4,13,58,28,8,29
8390046,8,4,2,15,10,5,3,9,7,3,4,7,71,34,10,28
8389005,28,14,6,33,30,14,6,27,27,13,7,25,91,44,13,46
8389049,28,14,6,33,30,14,6,27,27,13,7,25,91,44,13,46
8688044,72,35,14,66,82,40,16,69,70,34,13,64,132,63,18,84
8589037,49,24,9,45,59,28,11,48,47,23,8,43,109,52,13,71
8390094,12,6,2,17,12,6,2,11,10,5,2,9,71,34,10,28
8589032,49,23,9,44,59,28,11,48,47,22,8,42,108,52,13,71
8292058,16,8,4,19,16,8,3,12,10,5,2,7,48,23,7,34
8290128,13,6,2,18,13,6,2,12,11,5,2,10,72,34,9,28
8489017,34,16,7,38,36,17,7,33,34,17,8,31,97,47,14,51
8290098,8,4,2,14,7,3,2,6,6,3,1,5,65,31,9,23
8292069,16,8,4,22,16,8,4,15,12,6,4,11,48,23,7,33
8391278,16,8,4,22,17,8,3,15,6,3,1,5,60,29,10,38
8192015,26,13,5,31,25,12,5,23,23,11,5,21,52,25,8,36
8292044,21,10,5,26,22,10,5,18,17,8,5,16,42,20,7,28
8291177,19,9,3,25,20,9,3,18,15,7,3,14,51,25,7,36
8391006,12,6,3,18,13,6,3,12,12,6,2,11,70,34,8,32
8391013,16,8,4,22,17,8,3,16,2,1,1,2,63,30,10,38
8292036,18,8,4,23,18,9,4,16,14,7,4,13,50,24,7,34
8192014,34,16,5,19,33,16,5,21,31,15,5,18,56,27,8,31
8392019,13,6,4,19,13,6,3,12,7,4,2,7,50,24,7,34
8291121,14,7,4,20,13,6,3,12,11,5,3,10,51,25,9,30
8390095,16,8,4,22,18,9,3,16,13,6,5,12,75,36,9,36
8291180,13,6,3,19,12,6,3,11,14,7,4,13,58,28,8,29
8290060,11,5,2,16,11,5,3,10,9,4,2,8,70,33,10,26
8291085,8,4,2,14,6,3,2,6,6,3,1,6,63,30,9,24
8390219,17,8,4,23,19,9,4,17,14,7,5,13,76,36,8,37
8291120,14,7,3,20,13,6,3,12,13,6,3,11,49,24,7,30
8390127,3,2,2,10,5,2,3,5,2,1,2,2,66,32,10,23
8290023,11,5,2,17,10,5,3,9,9,4,2,9,69,33,10,26
8390221,18,9,4,24,20,9,4,17,15,7,5,14,76,37,8,38
8491121,16,8,3,15,26,13,5,18,14,7,2,13,76,37,7,41
8491113,17,8,3,15,27,13,5,18,15,7,2,13,76,37,7,41
8290110,11,5,2,17,9,4,3,8,9,4,2,8,66,32,9,27
8390168,15,7,4,21,17,8,3,16,12,6,5,11,74,36,9,35
8390120,6,3,2,13,8,4,2,7,5,2,4,5,69,33,10,26
8291128,13,6,4,19,12,6,3,11,10,5,2,9,52,25,9,30
8190012,24,12,5,29,38,18,4,32,37,18,4,31,66,32,12,39
8191017,24,11,5,29,22,11,5,20,23,11,5,21,52,25,8,36
8291130,22,10,5,27,20,10,4,18,22,11,4,20,59,28,8,37
8389008,27,13,6,32,29,14,6,26,26,13,7,24,90,43,13,45
8292050,27,13,4,27,26,13,5,19,23,11,5,18,36,18,6,25
8191009,27,13,6,32,26,12,5,24,24,11,5,22,53,25,9,37
8191019,28,14,6,33,27,13,5,24,28,14,5,26,58,28,9,41
8191010,30,14,6,34,29,14,5,26,27,13,5,24,56,27,9,40
8688020,76,37,18,68,86,41,20,71,74,36,17,66,136,65,22,95
8590001,40,19,7,36,50,24,10,39,38,18,6,34,99,48,12,63
8886005,140,67,23,111,150,72,26,113,138,66,23,110,200,96,28,125
8688021,75,36,18,68,85,41,20,71,73,35,17,66,134,65,22,95
8390050,8,4,2,14,9,4,2,8,6,3,4,6,70,34,10,27
8689002,65,31,10,59,75,36,12,62,63,30,9,57,124,60,14,85
8390064,6,3,2,13,8,4,2,7,5,2,3,5,69,33,10,26
8690011,39,19,7,35,46,22,10,39,37,18,7,33,96,46,12,62
8390122,7,3,2,13,8,4,2,8,5,3,4,5,69,33,10,26
8292038,23,11,4,28,23,11,4,20,20,10,4,19,45,22,7,30
8690016,48,23,10,37,58,28,12,40,46,22,9,35,108,52,14,64
8490033,58,28,9,37,40,19,7,36,45,22,7,40,96,46,12,56
8390237,8,4,2,14,9,4,2,8,6,3,4,6,70,34,10,27
8785006,133,64,27,104,140,67,29,112,131,63,26,103,189,91,31,119
8488005,40,19,8,36,41,20,11,37,38,18,12,35,102,49,18,56
8690015,41,20,10,37,51,24,12,40,39,19,9,35,100,48,14,64
8886006,140,67,23,111,150,72,26,113,138,66,23,110,200,96,28,125
8489015,35,17,7,39,37,18,8,34,36,17,8,33,98,47,14,52
8390044,6,3,2,13,8,4,2,7,5,2,4,5,69,33,10,26
8290099,8,4,2,14,7,3,2,6,6,3,1,5,65,31,9,23
8390225,18,9,3,24,20,10,3,18,17,8,4,15,81,39,10,37
8491124,17,8,3,15,27,13,5,18,15,7,2,13,76,37,7,41
8290106,8,4,2,14,7,3,2,6,6,3,1,5,65,31,9,23
8886004,140,67,23,111,150,72,26,113,138,66,23,110,200,96,28,125
8489022,43,20,9,46,44,21,9,40,58,28,11,50,105,51,16,59
8490014,30,14,4,25,26,13,4,24,19,9,3,17,81,39,8,45
8589043,61,29,11,48,56,27,9,47,61,29,10,51,113,54,14,66
8590028,61,29,11,48,71,34,12,50,59,28,10,47,113,54,14,67
8491133,20,10,5,26,21,10,4,19,14,7,3,13,75,36,8,40
8491135,24,12,4,20,21,10,4,19,14,7,3,12,75,36,8,40
8389054,26,12,6,31,27,13,6,25,24,12,7,22,88,42,13,43
8290071,11,5,2,17,9,4,3,8,9,4,2,8,66,32,9,27
8391056,16,8,5,22,17,8,4,15,9,5,2,9,60,29,11,38
8391029,16,8,3,22,17,8,3,15,6,3,1,5,60,29,9,38
8589044,48,23,9,44,58,28,11,47,46,22,8,42,108,52,13,70
8688014,76,37,17,69,86,41,20,72,74,36,17,67,136,65,22,95
8688022,75,36,18,68,85,41,20,71,73,35,17,66,134,65,22,95
8389046,19,9,3,24,20,10,3,18,17,8,2,15,81,39,10,37
8490037,43,20,8,46,44,21,8,40,39,19,10,36,101,49,13,59
8589004,49,24,9,45,59,28,11,48,47,23,8,43,109,52,13,71
8591047,24,12,4,22,34,16,6,25,22,11,3,20,84,40,8,49
8589022,57,27,10,52,56,27,11,51,61,29,10,55,116,56,15,70
8191021,27,13,5,32,25,12,5,23,27,13,5,25,56,27,8,40
8490005,27,13,5,32,29,14,5,26,24,12,7,22,86,41,10,46
8490029,43,20,8,46,44,21,8,40,39,19,10,36,101,49,13,59
8490036,43,20,8,46,44,21,8,40,39,19,10,36,101,49,13,59
8489011,39,19,9,42,40,19,9,37,39,19,9,36,101,49,16,55
8389030,20,10,5,25,22,10,6,20,19,9,7,17,83,40,13,38
8488006,47,23,10,50,49,24,10,45,48,23,11,44,110,53,17,63
8389041,28,14,6,33,30,14,6,27,27,13,7,25,91,44,13,46
8785003,126,61,23,96,136,66,26,98,124,60,23,95,184,89,28,110
8589023,57,27,10,52,56,27,11,51,60,29,10,55,116,56,15,70
8390078,21,10,5,26,23,11,5,20,18,9,7,16,79,38,10,41
8390082,9,4,3,15,10,5,3,9,7,3,2,6,71,34,11,28
8390061,17,8,3,23,19,9,3,17,16,8,4,14,80,38,10,36
8688048,76,37,17,69,86,41,20,72,74,36,17,67,136,65,22,95
8292043,37,18,7,31,38,18,7,23,30,14,7,23,33,16,7,22
8491147,15,7,4,21,16,8,3,15,2,1,1,2,63,30,9,36
8391320,3,2,1,10,4,2,1,3,3,2,1,3,59,29,9,26
8589056,50,24,9,45,61,30,10,52,48,23,9,43,109,52,14,72
8688030,86,41,15,78,96,46,17,82,84,40,14,77,146,70,19,96
8489016,33,16,7,38,35,17,7,32,34,16,8,31,96,46,14,51
8690012,41,20,10,37,51,24,12,40,39,19,9,35,100,48,14,64
8488008,45,22,10,48,47,23,10,43,46,22,11,42,108,52,17,61
8489002,37,18,7,41,38,18,7,35,37,18,8,34,99,48,14,54
8492097,21,10,6,23,23,11,5,19,7,3,2,5,64,31,11,37
8390220,20,9,4,24,21,10,4,18,16,8,5,14,78,38,8,39
8389056,20,10,5,25,22,10,6,20,19,9,7,17,83,40,13,38
8390077,18,9,5,24,20,10,6,18,17,8,7,15,81,39,13,37
8390250,18,9,5,24,20,10,6,18,17,8,7,15,81,39,13,37
8390222,18,9,4,24,20,9,4,17,15,7,5,14,76,37,8,38
8688023,80,39,15,73,90,43,17,76,78,38,14,71,140,67,19,91
8785001,133,64,27,104,143,69,29,107,131,63,26,103,189,91,31,119
8191006,29,14,6,33,28,13,5,25,25,12,5,23,55,26,9,39
8390036,8,4,2,14,9,4,3,8,6,3,4,6,70,34,10,27
8389045,31,15,7,35,32,15,7,29,29,14,8,27,93,45,14,48
8589027,48,23,9,51,49,24,9,45,63,30,11,55,110,53,16,63
8391323,3,2,1,10,4,2,1,3,3,2,1,3,59,29,9,26
8390223,18,9,4,24,20,9,4,17,15,7,5,14,76,37,8,38
8292037,23,11,4,28,23,11,4,20,20,10,4,19,45,22,7,30
8292039,23,11,4,27,23,11,4,19,20,10,4,17,45,22,7,30
8589016,48,23,9,51,49,24,9,45,63,30,11,55,110,53,16,63
8190010,30,14,4,27,28,14,3,26,28,13,3,25,76,36,14,43
8391240,10,5,3,16,11,5,2,10,3,1,1,2,61,29,9,32
8292029,29,14,5,33,29,14,5,25,21,10,3,20,35,17,8,25
8390239,7,3,2,7,8,4,2,6,5,3,4,5,69,33,10,26
8688045,72,35,14,19,82,40,16,22,70,34,13,18,132,63,18,34
8491054,27,13,6,25,37,18,8,33,8,4,1,7,70,34,10,39
8391230,10,5,3,15,11,5,2,9,3,1,1,2,61,29,10,31
8290034,13,6,2,18,13,6,2,12,11,5,2,10,72,34,10,28
8488011,47,23,10,50,49,24,10,45,48,23,11,44,110,53,17,63
8291119,14,7,3,20,13,6,3,12,13,6,3,11,49,24,7,30
8392020,22,10,5,27,22,11,4,20,14,7,3,13,49,24,9,37
8491153,15,7,4,21,16,8,3,15,2,1,1,2,63,30,9,36
8292030,21,10,5,26,21,10,4,19,13,6,3,12,47,22,8,34
8489013,39,19,9,42,40,19,9,37,39,19,9,36,101,49,16,55
8491172,19,9,4,25,20,10,4,18,13,6,3,12,75,36,8,39
8389043,31,15,7,28,35,17,6,32,34,16,7,31,92,44,13,47
8390214,21,10,4,26,22,11,4,20,17,8,5,16,79,38,8,40
5492053,44,21,7,40,48,23,7,43,45,22,7,40,147,70,16,71
8995010,27,13,6,24,24,12,8,22,17,8,4,15,121,58,17,51
6094251,6,3,2,6,16,8,4,15,7,3,2,6,257,124,27,53
6094258,5,3,1,5,15,7,3,14,6,3,2,5,256,123,27,52
6094310,8,4,2,7,9,4,3,8,4,2,1,3,249,120,26,48
6093142,14,7,3,13,7,3,2,7,10,5,3,10,250,120,24,47
6092012,23,11,4,21,15,7,4,14,20,10,3,18,246,118,22,54
6292039,52,25,8,47,56,27,10,51,55,26,9,50,287,138,29,85
6293003,54,26,11,49,54,26,10,49,49,24,10,45,289,139,30,80
6193015,34,16,4,31,33,16,4,30,29,14,3,26,279,134,26,61
6193053,40,19,10,36,40,19,9,36,35,17,9,32,285,137,32,67
6291019,39,19,5,35,70,34,12,42,36,17,5,33,290,139,31,60
6293013,53,25,11,47,52,25,10,47,47,23,10,43,287,138,30,78
6093042,23,11,4,21,15,7,4,13,19,9,3,18,243,117,22,54
6292079,54,26,7,49,70,34,16,64,52,25,7,47,296,142,30,93
6293004,54,26,11,49,54,26,10,49,49,24,10,45,289,139,30,80
6292063,75,36,18,69,75,36,17,68,56,27,8,51,301,145,32,97
5994002,8,4,2,7,17,8,4,15,10,5,3,9,250,120,28,54
